Paper DOI,Author Names
10.1109/tvcg.2017.2744278,Haneen Mohammed
10.1109/tvcg.2017.2744278,Ali K. Al-Awami
10.1109/tvcg.2017.2744278,Johanna Beyer
10.1109/tvcg.2017.2744278,Corrado Calì
10.1109/tvcg.2017.2744278,Pierre J. Magistretti
10.1109/tvcg.2017.2744278,Hanspeter Pfister
10.1109/tvcg.2017.2744278,Markus Hadwiger
10.1109/tvcg.2017.2744298,Pierre Dragicevic
10.1109/tvcg.2017.2744298,Yvonne Jansen
10.1109/tvcg.2017.2744299,Julian Kreiser
10.1109/tvcg.2017.2744299,Alexander Hann
10.1109/tvcg.2017.2744299,Eugen Zizer
10.1109/tvcg.2017.2744299,Timo Ropinski
10.1109/tvcg.2017.2744318,Thomas Höllt
10.1109/tvcg.2017.2744318,Nicola Pezzotti
10.1109/tvcg.2017.2744318,Vincent van Unen
10.1109/tvcg.2017.2744318,Frits Koning
10.1109/tvcg.2017.2744318,Boudewijn P. F. Lelieveldt
10.1109/tvcg.2017.2744318,Anna Vilanova
10.1109/tvcg.2017.2744319,Heidi Lam
10.1109/tvcg.2017.2744319,Melanie Tory
10.1109/tvcg.2017.2744319,Tamara Munzner
10.1109/tvcg.2017.2744320,Jorge Poco
10.1109/tvcg.2017.2744320,Angela Mayhua
10.1109/tvcg.2017.2744320,Jeffrey Heer
10.1109/tvcg.2017.2744321,Bastian Rieck
10.1109/tvcg.2017.2744321,Ulderico Fugacci
10.1109/tvcg.2017.2744321,Jonas Lukasczyk
10.1109/tvcg.2017.2744321,Heike Leitte
10.1109/tvcg.2017.2744322,Gennady L. Andrienko
10.1109/tvcg.2017.2744322,Natalia V. Andrienko
10.1109/tvcg.2017.2744322,Georg Fuchs
10.1109/tvcg.2017.2744322,Jose Manuel Cordero Garcia
10.1109/tvcg.2017.2744338,Christophe Hurter
10.1109/tvcg.2017.2744338,Stéphane Puechmorel
10.1109/tvcg.2017.2744338,Florence Nicol
10.1109/tvcg.2017.2744338,Alexandru C. Telea
10.1109/tvcg.2017.2744339,José Matute
10.1109/tvcg.2017.2744339,Alexandru C. Telea
10.1109/tvcg.2017.2744339,Lars Linsen
10.1109/tvcg.2017.2744358,Nicola Pezzotti
10.1109/tvcg.2017.2744358,Thomas Höllt
10.1109/tvcg.2017.2744358,Jan C. van Gemert
10.1109/tvcg.2017.2744358,Boudewijn P. F. Lelieveldt
10.1109/tvcg.2017.2744358,Elmar Eisemann
10.1109/tvcg.2017.2744358,Anna Vilanova
10.1109/tvcg.2017.2744359,Danielle Albers Szafir
10.1109/tvcg.2017.2744378,Shixia Liu
10.1109/tvcg.2017.2744378,Jiannan Xiao
10.1109/tvcg.2017.2744378,Junlin Liu
10.1109/tvcg.2017.2744378,Xiting Wang
10.1109/tvcg.2017.2744378,Jing Wu 0004
10.1109/tvcg.2017.2744378,Jun Zhu 0001
10.1109/tvcg.2017.2744418,Jie Liu
10.1109/tvcg.2017.2744418,Tim Dwyer
10.1109/tvcg.2017.2744418,Kim Marriott
10.1109/tvcg.2017.2744418,Jeremy Millar
10.1109/tvcg.2017.2744418,Annette Haworth
10.1109/tvcg.2017.2744419,Nan Cao 0001
10.1109/tvcg.2017.2744419,Chaoguang Lin
10.1109/tvcg.2017.2744419,Qiuhan Zhu
10.1109/tvcg.2017.2744419,Yu-Ru Lin
10.1109/tvcg.2017.2744419,Xian Teng
10.1109/tvcg.2017.2744419,Xidao Wen
10.1109/tvcg.2017.2744438,Jens G. Magnus
10.1109/tvcg.2017.2744438,Stefan Bruckner
10.1109/tvcg.2017.2744458,Jian Zhao 0010
10.1109/tvcg.2017.2744458,Maoyuan Sun
10.1109/tvcg.2017.2744458,Francine Chen 0001
10.1109/tvcg.2017.2744458,Patrick Chiu
10.1109/tvcg.2017.2744459,G. Elisabeta Marai
10.1109/tvcg.2017.2744478,Deokgun Park 0001
10.1109/tvcg.2017.2744478,Seungyeon Kim
10.1109/tvcg.2017.2744478,Jurim Lee
10.1109/tvcg.2017.2744478,Jaegul Choo
10.1109/tvcg.2017.2744478,Nicholas Diakopoulos
10.1109/tvcg.2017.2744478,Niklas Elmqvist
10.1109/tvcg.2017.2744479,Oliver Rübel
10.1109/tvcg.2017.2744479,Benjamin P. Bowen
10.1109/tvcg.2017.2744518,Peter Mindek
10.1109/tvcg.2017.2744518,David Kouril
10.1109/tvcg.2017.2744518,Johannes Sorger
10.1109/tvcg.2017.2744518,Daniel Toloudis
10.1109/tvcg.2017.2744518,Blair Lyons
10.1109/tvcg.2017.2744518,Graham Johnson
10.1109/tvcg.2017.2744518,M. Eduard Gröller
10.1109/tvcg.2017.2744518,Ivan Viola
10.1109/tvcg.2017.2744683,Bilal Alsallakh
10.1109/tvcg.2017.2744683,Amin Jourabloo
10.1109/tvcg.2017.2744683,Mao Ye
10.1109/tvcg.2017.2744683,Xiaoming Liu 0002
10.1109/tvcg.2017.2744683,Liu Ren
10.1109/tvcg.2017.2744684,Enamul Hoque
10.1109/tvcg.2017.2744684,Vidya Setlur
10.1109/tvcg.2017.2744684,Melanie Tory
10.1109/tvcg.2017.2744684,Isaac Dykeman
10.1109/tvcg.2017.2744685,Leland Wilkinson
10.1109/tvcg.2017.2744686,Andrea Unger
10.1109/tvcg.2017.2744686,Nadine Drager
10.1109/tvcg.2017.2744686,Mike Sips
10.1109/tvcg.2017.2744686,Dirk J. Lehmann
10.1109/tvcg.2017.2744718,Minsuk Kahng
10.1109/tvcg.2017.2744718,Pierre Y. Andrews
10.1109/tvcg.2017.2744718,Aditya Kalro
10.1109/tvcg.2017.2744718,Duen Horng (Polo) Chau
10.1109/tvcg.2017.2744738,Xun Zhao
10.1109/tvcg.2017.2744738,Yanhong Wu
10.1109/tvcg.2017.2744738,Weiwei Cui
10.1109/tvcg.2017.2744738,Xinnan Du
10.1109/tvcg.2017.2744738,Yuan Chen
10.1109/tvcg.2017.2744738,Yong Wang 0021
10.1109/tvcg.2017.2744738,Dik Lun Lee
10.1109/tvcg.2017.2744738,Huamin Qu
10.1109/tvcg.2017.2744758,Roger A. Leite
10.1109/tvcg.2017.2744758,Theresia Gschwandtner
10.1109/tvcg.2017.2744758,Silvia Miksch
10.1109/tvcg.2017.2744758,Simone Kriglstein
10.1109/tvcg.2017.2744758,Margit Pohl
10.1109/tvcg.2017.2744758,Erich Gstrein
10.1109/tvcg.2017.2744758,Johannes Kuntner
10.1109/tvcg.2017.2744805,Dominik Sacha
10.1109/tvcg.2017.2744805,Matthias Kraus 0002
10.1109/tvcg.2017.2744805,Jürgen Bernard
10.1109/tvcg.2017.2744805,Michael Behrisch 0001
10.1109/tvcg.2017.2744805,Tobias Schreck
10.1109/tvcg.2017.2744805,Yuki Asano
10.1109/tvcg.2017.2744805,Daniel A. Keim
10.1109/tvcg.2017.2744818,Jürgen Bernard
10.1109/tvcg.2017.2744818,Marco Hutter 0002
10.1109/tvcg.2017.2744818,Matthias Zeppelzauer
10.1109/tvcg.2017.2744818,Dieter W. Fellner
10.1109/tvcg.2017.2744818,Michael Sedlmair
10.1109/tvcg.2017.2744843,Arjun Srinivasan
10.1109/tvcg.2017.2744843,Hyunwoo Park
10.1109/tvcg.2017.2744843,Alex Endert
10.1109/tvcg.2017.2744843,Rahul C. Basole
10.1109/tvcg.2017.2744878,Kanit Wongsuphasawat
10.1109/tvcg.2017.2744878,Daniel Smilkov
10.1109/tvcg.2017.2744878,James Wexler
10.1109/tvcg.2017.2744878,Jimbo Wilson
10.1109/tvcg.2017.2744878,Dandelion Mané
10.1109/tvcg.2017.2744878,Doug Fritz
10.1109/tvcg.2017.2744878,Dilip Krishnan
10.1109/tvcg.2017.2744878,Fernanda B. Viégas
10.1109/tvcg.2017.2744878,Martin Wattenberg
10.1109/tvcg.2017.2744898,Robert S. Pienta
10.1109/tvcg.2017.2744898,Fred Hohman
10.1109/tvcg.2017.2744898,Alex Endert
10.1109/tvcg.2017.2744898,Acar Tamersoy
10.1109/tvcg.2017.2744898,Kevin A. Roundy
10.1109/tvcg.2017.2744898,Christopher S. Gates
10.1109/tvcg.2017.2744898,Shamkant B. Navathe
10.1109/tvcg.2017.2744898,Duen Horng Chau
10.1109/tvcg.2017.2744938,Mengchen Liu
10.1109/tvcg.2017.2744938,Jiaxin Shi
10.1109/tvcg.2017.2744938,Kelei Cao
10.1109/tvcg.2017.2744938,Jun Zhu 0001
10.1109/tvcg.2017.2744938,Shixia Liu
10.1109/tvcg.2017.2745078,Emily Wall
10.1109/tvcg.2017.2745078,Subhajit Das 0002
10.1109/tvcg.2017.2745078,Ravish Chawla
10.1109/tvcg.2017.2745078,Bharath Kalidindi
10.1109/tvcg.2017.2745078,Eli T. Brown
10.1109/tvcg.2017.2745078,Alex Endert
10.1109/tvcg.2017.2745080,Mennatallah El-Assady
10.1109/tvcg.2017.2745080,Rita Sevastjanova
10.1109/tvcg.2017.2745080,Fabian Sperrle
10.1109/tvcg.2017.2745080,Daniel A. Keim
10.1109/tvcg.2017.2745080,Christopher Collins 0001
10.1109/tvcg.2017.2745083,Yuanzhe Chen
10.1109/tvcg.2017.2745083,Panpan Xu
10.1109/tvcg.2017.2745083,Liu Ren
10.1109/tvcg.2017.2745085,Bum Chul Kwon
10.1109/tvcg.2017.2745085,Ben Eysenbach
10.1109/tvcg.2017.2745085,Janu Verma
10.1109/tvcg.2017.2745085,Kenney Ng
10.1109/tvcg.2017.2745085,Christopher deFilippi
10.1109/tvcg.2017.2745085,Walter F. Stewart
10.1109/tvcg.2017.2745085,Adam Perer
10.1109/tvcg.2017.2745086,David Burlinson
10.1109/tvcg.2017.2745086,Kalpathi R. Subramanian
10.1109/tvcg.2017.2745086,Paula Goolkasian
10.1109/tvcg.2017.2745105,Paulo Ivson 0001
10.1109/tvcg.2017.2745105,Daniel Nascimento
10.1109/tvcg.2017.2745105,Waldemar Celes Filho
10.1109/tvcg.2017.2745105,Simone D. J. Barbosa
10.1109/tvcg.2017.2745118,Michael Glueck
10.1109/tvcg.2017.2745118,Mahdi Pakdaman Naeini
10.1109/tvcg.2017.2745118,Finale Doshi-Velez
10.1109/tvcg.2017.2745118,Fanny Chevalier
10.1109/tvcg.2017.2745118,Azam Khan
10.1109/tvcg.2017.2745118,Daniel Wigdor
10.1109/tvcg.2017.2745118,Michael Brudno
10.1109/tvcg.2017.2745138,Evanthia Dimara
10.1109/tvcg.2017.2745138,Anastasia Bezerianos
10.1109/tvcg.2017.2745138,Pierre Dragicevic
10.1109/tvcg.2017.2745139,Xu-Meng Wang
10.1109/tvcg.2017.2745139,Jia-Kai Chou
10.1109/tvcg.2017.2745139,Wei Chen 0001
10.1109/tvcg.2017.2745139,Huihua Guan
10.1109/tvcg.2017.2745139,Wenlong Chen
10.1109/tvcg.2017.2745139,Tianyi Lao
10.1109/tvcg.2017.2745139,Kwan-Liu Ma
10.1109/tvcg.2017.2745140,Max Sondag
10.1109/tvcg.2017.2745140,Bettina Speckmann
10.1109/tvcg.2017.2745140,Kevin Verbeek
10.1109/tvcg.2017.2745141,Shusen Liu 0001
10.1109/tvcg.2017.2745141,Peer-Timo Bremer
10.1109/tvcg.2017.2745141,Jayaraman J. Thiagarajan
10.1109/tvcg.2017.2745141,Vivek Srikumar
10.1109/tvcg.2017.2745141,Bei Wang 0001
10.1109/tvcg.2017.2745141,Yarden Livnat
10.1109/tvcg.2017.2745141,Valerio Pascucci
10.1109/tvcg.2017.2745158,Thomas Mühlbacher
10.1109/tvcg.2017.2745158,Lorenz Linhardt
10.1109/tvcg.2017.2745158,Torsten Möller
10.1109/tvcg.2017.2745158,Harald Piringer
10.1109/tvcg.2017.2745178,Alexander Kumpf
10.1109/tvcg.2017.2745178,Bianca Tost
10.1109/tvcg.2017.2745178,Marlene Baumgart
10.1109/tvcg.2017.2745178,Michael Riemer
10.1109/tvcg.2017.2745178,Rüdiger Westermann
10.1109/tvcg.2017.2745178,Marc Rautenhaus
10.1109/tvcg.2017.2745180,Darren Edge
10.1109/tvcg.2017.2745180,Nathalie Henry Riche
10.1109/tvcg.2017.2745180,Jonathan Larson
10.1109/tvcg.2017.2745180,Christopher M. White
10.1109/tvcg.2017.2745181,Manuel Stein
10.1109/tvcg.2017.2745181,Halldor Janetzko
10.1109/tvcg.2017.2745181,Andreas Lamprecht
10.1109/tvcg.2017.2745181,Thorsten Breitkreutz
10.1109/tvcg.2017.2745181,Philipp Zimmermann
10.1109/tvcg.2017.2745181,Bastian Goldlücke
10.1109/tvcg.2017.2745181,Tobias Schreck
10.1109/tvcg.2017.2745181,Gennady L. Andrienko
10.1109/tvcg.2017.2745181,Michael Grossniklaus
10.1109/tvcg.2017.2745181,Daniel A. Keim
10.1109/tvcg.2017.2745219,Arjun Srinivasan
10.1109/tvcg.2017.2745219,John T. Stasko
10.1109/tvcg.2017.2745240,Yea-Seul Kim
10.1109/tvcg.2017.2745240,Katharina Reinecke
10.1109/tvcg.2017.2745240,Jessica Hullman
10.1109/tvcg.2017.2745258,John E. Wenskovitch
10.1109/tvcg.2017.2745258,Ian Crandell
10.1109/tvcg.2017.2745258,Naren Ramakrishnan
10.1109/tvcg.2017.2745258,Leanna House
10.1109/tvcg.2017.2745258,Scotland Leman
10.1109/tvcg.2017.2745258,Chris North 0001
10.1109/tvcg.2017.2745278,Bram C. M. Cappers
10.1109/tvcg.2017.2745278,Jarke J. van Wijk
10.1109/tvcg.2017.2745279,Jian Zhao 0010
10.1109/tvcg.2017.2745279,Michael Glueck
10.1109/tvcg.2017.2745279,Petra Isenberg
10.1109/tvcg.2017.2745279,Fanny Chevalier
10.1109/tvcg.2017.2745279,Azam Khan
10.1109/tvcg.2017.2745280,Angus Graeme Forbes
10.1109/tvcg.2017.2745280,Andrew Burks
10.1109/tvcg.2017.2745280,Kristine Lee
10.1109/tvcg.2017.2745280,Xing Li
10.1109/tvcg.2017.2745280,Pierre Boutillier
10.1109/tvcg.2017.2745280,Jean Krivine
10.1109/tvcg.2017.2745280,Walter Fontana
10.1109/tvcg.2017.2745298,Christina Niederer
10.1109/tvcg.2017.2745298,Holger Stitz
10.1109/tvcg.2017.2745298,Reem Hourieh
10.1109/tvcg.2017.2745298,Florian Grassinger
10.1109/tvcg.2017.2745298,Wolfgang Aigner
10.1109/tvcg.2017.2745298,Marc Streit
10.1109/tvcg.2017.2745320,Shunan Guo
10.1109/tvcg.2017.2745320,Ke Xu
10.1109/tvcg.2017.2745320,Rongwen Zhao
10.1109/tvcg.2017.2745320,David Gotz
10.1109/tvcg.2017.2745320,Hongyuan Zha
10.1109/tvcg.2017.2745320,Nan Cao 0001
10.1109/tvcg.2017.2745859,Yunhai Wang
10.1109/tvcg.2017.2745859,Xiaowei Chu
10.1109/tvcg.2017.2745859,Chen Bao
10.1109/tvcg.2017.2745859,Lifeng Zhu
10.1109/tvcg.2017.2745859,Oliver Deussen
10.1109/tvcg.2017.2745859,Baoquan Chen
10.1109/tvcg.2017.2745859,Michael Sedlmair
10.1109/tvcg.2017.2745878,Jonathan C. Roberts
10.1109/tvcg.2017.2745878,Panagiotis D. Ritsos
10.1109/tvcg.2017.2745878,James R. Jackson
10.1109/tvcg.2017.2745878,Christopher James Headleand
10.1109/tvcg.2017.2745919,Yunhai Wang
10.1109/tvcg.2017.2745919,Yanyan Wang
10.1109/tvcg.2017.2745919,Yinqi Sun
10.1109/tvcg.2017.2745919,Lifeng Zhu
10.1109/tvcg.2017.2745919,Kecheng Lu
10.1109/tvcg.2017.2745919,Chi-Wing Fu
10.1109/tvcg.2017.2745919,Michael Sedlmair
10.1109/tvcg.2017.2745919,Oliver Deussen
10.1109/tvcg.2017.2745919,Baoquan Chen
10.1109/tvcg.2017.2745941,Benjamin Bach
10.1109/tvcg.2017.2745941,Ronell Sicat
10.1109/tvcg.2017.2745941,Johanna Beyer
10.1109/tvcg.2017.2745941,Maxime Cordeil
10.1109/tvcg.2017.2745941,Hanspeter Pfister
10.1109/tvcg.2017.2745958,Jagoda Walny
10.1109/tvcg.2017.2745958,Samuel Huron
10.1109/tvcg.2017.2745958,Charles Perin
10.1109/tvcg.2017.2745958,Tiffany Wun
10.1109/tvcg.2017.2745958,Richard Pusch
10.1109/tvcg.2017.2745958,Sheelagh Carpendale
10.1109/tvcg.2017.2745978,Fritz Lekschas
10.1109/tvcg.2017.2745978,Benjamin Bach
10.1109/tvcg.2017.2745978,Peter Kerpedjiev
10.1109/tvcg.2017.2745978,Nils Gehlenborg
10.1109/tvcg.2017.2745978,Hanspeter Pfister
10.1109/tvcg.2017.2746018,Cristian Felix
10.1109/tvcg.2017.2746018,Steven Franconeri
10.1109/tvcg.2017.2746018,Enrico Bertini
10.1109/vast.2017.8585484,Haeyong Chung
10.1109/vast.2017.8585484,Sai Prashanth Dasari
10.1109/vast.2017.8585484,Santhosh Nandhakumar
10.1109/vast.2017.8585484,Christopher Andrews 0001
10.1109/vast.2017.8585487,Dustin Arendt
10.1109/vast.2017.8585487,Meg Pirrung
10.1109/vast.2017.8585498,Paolo Federico 0001
10.1109/vast.2017.8585498,Markus Wagner 0008
10.1109/vast.2017.8585498,Alexander Rind
10.1109/vast.2017.8585498,Albert Amor-Amoros
10.1109/vast.2017.8585498,Silvia Miksch
10.1109/vast.2017.8585498,Wolfgang Aigner
10.1109/vast.2017.8585505,Stefan Jänicke
10.1109/vast.2017.8585505,David Joseph Wrisley
10.1109/vast.2017.8585594,Yen-Ting Kuan
10.1109/vast.2017.8585594,Yu-Shuen Wang
10.1109/vast.2017.8585594,Jung-Hong Chuang
10.1109/vast.2017.8585613,Dominik Jäckle
10.1109/vast.2017.8585613,Michael Hund
10.1109/vast.2017.8585613,Michael Behrisch 0001
10.1109/vast.2017.8585613,Daniel A. Keim
10.1109/vast.2017.8585613,Tobias Schreck
10.1109/vast.2017.8585638,Siming Chen 0001
10.1109/vast.2017.8585638,Shuai Chen 0001
10.1109/vast.2017.8585638,Lijing Lin
10.1109/vast.2017.8585638,Xiaoru Yuan
10.1109/vast.2017.8585638,Jie Liang 0004
10.1109/vast.2017.8585638,Xiaolong Zhang 0001
10.1109/vast.2017.8585646,Takanori Fujiwara
10.1109/vast.2017.8585646,Preeti Malakar
10.1109/vast.2017.8585646,Khairi Reda
10.1109/vast.2017.8585646,Venkatram Vishwanath
10.1109/vast.2017.8585646,Michael E. Papka
10.1109/vast.2017.8585646,Kwan-Liu Ma
10.1109/vast.2017.8585647,Jun Wang
10.1109/vast.2017.8585647,Klaus Mueller 0001
10.1109/vast.2017.8585658,Isaac Cho
10.1109/vast.2017.8585658,Ryan Wesslen
10.1109/vast.2017.8585658,Svitlana Volkova
10.1109/vast.2017.8585658,William Ribarsky
10.1109/vast.2017.8585658,Wenwen Dou
10.1109/vast.2017.8585665,Isaac Cho
10.1109/vast.2017.8585665,Ryan Wesslen
10.1109/vast.2017.8585665,Alireza Karduni
10.1109/vast.2017.8585665,Sashank Santhanam
10.1109/vast.2017.8585665,Samira Shaikh
10.1109/vast.2017.8585665,Wenwen Dou
10.1109/vast.2017.8585669,Emily Wall
10.1109/vast.2017.8585669,Leslie M. Blaha
10.1109/vast.2017.8585669,Lyndsey Franklin
10.1109/vast.2017.8585669,Alex Endert
10.1109/vast.2017.8585720,Josua Krause
10.1109/vast.2017.8585720,Aritra Dasgupta
10.1109/vast.2017.8585720,Jordan Swartz
10.1109/vast.2017.8585720,Yindalon Aphinyanaphongs
10.1109/vast.2017.8585720,Enrico Bertini
10.1109/vast.2017.8585721,Yao Ming
10.1109/vast.2017.8585721,Shaozu Cao
10.1109/vast.2017.8585721,Ruixiang Zhang
10.1109/vast.2017.8585721,Zhen Li 0044
10.1109/vast.2017.8585721,Yuanzhe Chen
10.1109/vast.2017.8585721,Yangqiu Song
10.1109/vast.2017.8585721,Huamin Qu
10.1109/vast.2017.8585733,Nan-Chen Chen
10.1109/vast.2017.8585733,Been Kim
10.1109/tvcg.2016.2599030,Arvind Satyanarayan
10.1109/tvcg.2016.2599030,Dominik Moritz
10.1109/tvcg.2016.2599030,Kanit Wongsuphasawat
10.1109/tvcg.2016.2599030,Jeffrey Heer
10.1109/tvcg.2016.2598831,Mengchen Liu
10.1109/tvcg.2016.2598831,Jiaxin Shi
10.1109/tvcg.2016.2598831,Zhen Li 0044
10.1109/tvcg.2016.2598831,Chongxuan Li
10.1109/tvcg.2016.2598831,Jun Zhu 0001
10.1109/tvcg.2016.2598831,Shixia Liu
10.1109/tvcg.2016.2598838,Paulo E. Rauber
10.1109/tvcg.2016.2598838,Samuel G. Fadel
10.1109/tvcg.2016.2598838,Alexandre X. Falcão
10.1109/tvcg.2016.2598838,Alexandru C. Telea
10.1109/tvcg.2016.2598495,Dominik Sacha
10.1109/tvcg.2016.2598495,Leishi Zhang
10.1109/tvcg.2016.2598495,Michael Sedlmair
10.1109/tvcg.2016.2598495,John Aldo Lee
10.1109/tvcg.2016.2598495,Jaakko Peltonen
10.1109/tvcg.2016.2598495,Daniel Weiskopf
10.1109/tvcg.2016.2598495,Stephen C. North
10.1109/tvcg.2016.2598495,Daniel A. Keim
10.1109/tvcg.2016.2598828,Donghao Ren
10.1109/tvcg.2016.2598828,Saleema Amershi
10.1109/tvcg.2016.2598828,Bongshin Lee
10.1109/tvcg.2016.2598828,Jina Suh
10.1109/tvcg.2016.2598828,Jason D. Williams
10.1109/tvcg.2016.2598608,Wesley Willett
10.1109/tvcg.2016.2598608,Yvonne Jansen
10.1109/tvcg.2016.2598608,Pierre Dragicevic
10.1109/tvcg.2016.2599041,Ingo Wald
10.1109/tvcg.2016.2599041,Gregory P. Johnson
10.1109/tvcg.2016.2599041,Jefferson Amstutz
10.1109/tvcg.2016.2599041,Carson Brownlee
10.1109/tvcg.2016.2599041,Aaron Knoll
10.1109/tvcg.2016.2599041,Jim Jeffers
10.1109/tvcg.2016.2599041,Johannes Günther 0001
10.1109/tvcg.2016.2599041,Paul A. Navrátil
10.1109/tvcg.2016.2599107,Maxime Cordeil
10.1109/tvcg.2016.2599107,Tim Dwyer
10.1109/tvcg.2016.2599107,Karsten Klein 0001
10.1109/tvcg.2016.2599107,Bireswar Laha
10.1109/tvcg.2016.2599107,Kim Marriott
10.1109/tvcg.2016.2599107,Bruce H. Thomas
10.1109/tvcg.2016.2598468,Davide Ceneda
10.1109/tvcg.2016.2598468,Theresia Gschwandtner
10.1109/tvcg.2016.2598468,Thorsten May
10.1109/tvcg.2016.2598468,Silvia Miksch
10.1109/tvcg.2016.2598468,Hans-Jörg Schulz
10.1109/tvcg.2016.2598468,Marc Streit
10.1109/tvcg.2016.2598468,Christian Tominski
10.1109/tvcg.2016.2598432,Dongyu Liu
10.1109/tvcg.2016.2598432,Di Weng
10.1109/tvcg.2016.2598432,Yuhong Li
10.1109/tvcg.2016.2598432,Jie Bao 0003
10.1109/tvcg.2016.2598432,Yu Zheng 0004
10.1109/tvcg.2016.2598432,Huamin Qu
10.1109/tvcg.2016.2598432,Yingcai Wu
10.1109/tvcg.2016.2598920,Sukwon Lee
10.1109/tvcg.2016.2598920,Sung-Hee Kim
10.1109/tvcg.2016.2598920,Bum Chul Kwon
10.1109/tvcg.2016.2598797,Zhicheng Liu 0001
10.1109/tvcg.2016.2598797,Yang Wang
10.1109/tvcg.2016.2598797,Mira Dontcheva
10.1109/tvcg.2016.2598797,Matthew Hoffman 0001
10.1109/tvcg.2016.2598797,Seth Walker
10.1109/tvcg.2016.2598797,Alan Wilson 0004
10.1109/tvcg.2016.2598664,Panpan Xu
10.1109/tvcg.2016.2598664,Honghui Mei
10.1109/tvcg.2016.2598664,Liu Ren
10.1109/tvcg.2016.2598664,Wei Chen 0001
10.1109/tvcg.2016.2598918,Connor Gramazio
10.1109/tvcg.2016.2598918,David H. Laidlaw
10.1109/tvcg.2016.2598918,Karen B. Schloss
10.1109/tvcg.2016.2598624,Cicero Augusto de Lara Pahins
10.1109/tvcg.2016.2598624,Sean A. Stephens
10.1109/tvcg.2016.2598624,Carlos Scheidegger
10.1109/tvcg.2016.2598624,João Luiz Dihl Comba
10.1109/tvcg.2016.2598620,Nam Wook Kim
10.1109/tvcg.2016.2598620,Eston Schweickart
10.1109/tvcg.2016.2598620,Zhicheng Liu 0001
10.1109/tvcg.2016.2598620,Mira Dontcheva
10.1109/tvcg.2016.2598620,Wilmot Li
10.1109/tvcg.2016.2598620,Jovan Popovic
10.1109/tvcg.2016.2598620,Hanspeter Pfister
10.1109/tvcg.2016.2598470,Cagatay Turkay
10.1109/tvcg.2016.2598470,Erdem Kaya
10.1109/tvcg.2016.2598470,Selim Balcisoy
10.1109/tvcg.2016.2598470,Helwig Hauser
10.1109/tvcg.2016.2598585,Fabio Miranda 0001
10.1109/tvcg.2016.2598585,Harish Doraiswamy
10.1109/tvcg.2016.2598585,Marcos Lage
10.1109/tvcg.2016.2598585,Kai Zhao
10.1109/tvcg.2016.2598585,Bruno Gonçalves
10.1109/tvcg.2016.2598585,Luc Wilson
10.1109/tvcg.2016.2598585,Mondrian Hsieh
10.1109/tvcg.2016.2598585,Cláudio T. Silva
10.1109/tvcg.2016.2598416,Shamal Al-Dohuki
10.1109/tvcg.2016.2598416,Yingyu Wu
10.1109/tvcg.2016.2598416,Farah Kamw
10.1109/tvcg.2016.2598416,Jing Yang 0001
10.1109/tvcg.2016.2598416,Xin Li
10.1109/tvcg.2016.2598416,Ye Zhao 0003
10.1109/tvcg.2016.2598416,Xinyue Ye
10.1109/tvcg.2016.2598416,Wei Chen 0001
10.1109/tvcg.2016.2598416,Chao Ma 0023
10.1109/tvcg.2016.2598416,Fei Wang 0016
10.1109/tvcg.2016.2598444,Siwei Fu
10.1109/tvcg.2016.2598444,Jian Zhao 0010
10.1109/tvcg.2016.2598444,Weiwei Cui
10.1109/tvcg.2016.2598444,Huamin Qu
10.1109/tvcg.2016.2598594,Evanthia Dimara
10.1109/tvcg.2016.2598594,Anastasia Bezerianos
10.1109/tvcg.2016.2598594,Pierre Dragicevic
10.1109/tvcg.2016.2598829,Gary K. L. Tam
10.1109/tvcg.2016.2598829,Vivek Kothari
10.1109/tvcg.2016.2598829,Min Chen 0001
10.1109/tvcg.2016.2598830,Junpeng Wang
10.1109/tvcg.2016.2598830,Xiaotong Liu
10.1109/tvcg.2016.2598830,Han-Wei Shen
10.1109/tvcg.2016.2598830,Guang Lin
10.1109/tvcg.2016.2598885,Yalong Yang 0001
10.1109/tvcg.2016.2598885,Tim Dwyer
10.1109/tvcg.2016.2598885,Sarah Goodwin
10.1109/tvcg.2016.2598885,Kim Marriott
10.1109/tvcg.2016.2598667,Matthew Berger
10.1109/tvcg.2016.2598667,Katherine McDonough
10.1109/tvcg.2016.2598667,Lee M. Seversky
10.1109/tvcg.2016.2598589,Stephan Pajer
10.1109/tvcg.2016.2598589,Marc Streit
10.1109/tvcg.2016.2598589,Thomas Torsney-Weir
10.1109/tvcg.2016.2598589,Florian Spechtenhauser
10.1109/tvcg.2016.2598589,Torsten Möller
10.1109/tvcg.2016.2598589,Harald Piringer
10.1109/tvcg.2016.2598839,Bahador Saket
10.1109/tvcg.2016.2598839,Hannah Kim 0001
10.1109/tvcg.2016.2598839,Eli T. Brown
10.1109/tvcg.2016.2598839,Alex Endert
10.1109/tvcg.2016.2598647,Fereshteh Amini
10.1109/tvcg.2016.2598647,Nathalie Henry Riche
10.1109/tvcg.2016.2598647,Bongshin Lee
10.1109/tvcg.2016.2598647,Andrés Monroy-Hernández
10.1109/tvcg.2016.2598647,Pourang Irani
10.1109/tvcg.2016.2598445,Minjeong Kim
10.1109/tvcg.2016.2598445,Kyeongpil Kang
10.1109/tvcg.2016.2598445,Deokgun Park 0001
10.1109/tvcg.2016.2598445,Jaegul Choo
10.1109/tvcg.2016.2598445,Niklas Elmqvist
10.1109/vast.2016.7883517,Yuanzhe Chen
